,text,labels
993,Why can t I b Lucky like you,0
994,You did a fantastic job today We really enjoyed it but we could still see that you are sick Get better soon,4
995,that s so cool Richard in my home of Samford village our animal is the powerful owl so a nice omen for you,4
996,Thanks Mirie for the FF Appreciate coming from a wise woman with worthy words herself Enjoy your weekend,4
997,just melted choccie listening to crude vce literature,4
998,another listener show sounds great,4
999,However I think the more appropriate question is whether or not I could imagine having a husband,4
1000,Awww kitties romping after the kindest cut Bit different from Lilah who was all quot I don t WANT to KNOW you g way quot,4
1001,All geared up and the brain goes dead,4
1002,Only problem I see with those classroom layouts is there are only 20 students isnt Clsrm overpopulation the initial prob,4
1003,I wish would reappear on twitter I need to talk to him and don t know how to contact him other than here,0
1004,They are 5 and 3 One is home sick from preschool so that s not a help either,0
1005,I don t feel well just got out of bed,0
1006,I see hardcore and psytrance but no dnb Anyone feel like putting on a dnb night p,0
1007,haha why spoil the fun,0
1008,who doesn t like handbags,4
1009,Haha that s old Funny how they moved the pin just a tad to make it not so obvious,4
1010,join the queue no one does,0
1011,eating dim sum with mom n dad duh saya baru ingat betapa surga duniany dim sum itu hahahahaha,4
1012,really Haven t felt any of that yet bet its coming my way,0
1013,beddy bye time for little miss clumsy I have school tomorrow night,4
1014,Outside would b nice but it s 10pm cold amp raining amp is essay due tomorrow amp it s already overdue gonna have 2 suck it up,0
1015,what s wrong get better cuddles,0
1016,I m looking forward to a long w e as well I hope the weather is better down there then up here for it Over the cold and rain,0
1017,window shopping only staring amp drooling at aldo and dsw stores on Powell No place open past 9,0
1018,Tday is not my greatest day Today is a horrible day,0
1019,the secret to a sexy sticky Souffl after the break,4
1020,omgod you re still a baby,4
1021,Jane LOL Me too I would be a blubbering mess Out for me too,4
1022,nah not heading to holly s 18th anymore rentals wont let me coz im off to perth the week before,0
1023,Sold GM and SLV It was a good ride,4
1024,well if anyone is interested in my lack of house renovations I ve update the flickr set,4
1025,Hi Demi I thought I would ask someone reliable Is it true that Hugh Laurie has died That is what they are tweeting now,0
1026,geez ur no fun are you,0
1027,my chinese visa has officially expired wah,0
1028,that would be soo weird going to a one gender school lol and yeh i bet its annoying hehe and no worries for the huggs,4
1029,related to twitpocalypse AFAIK No ETA on update from yet,0
1030,cold and could really use a hug right now thank god for bon iver,0
1031,the mouse awww you re too cute Thanks sweetie Yes and everybody will love it OR ELSE,4
1032,Listening to 90 s George Michael this arvo abit of Freedom for inspiration for the rest of the week,4
1033,Uninstalling Mass Effect I m not prepared to play it at 8 frames per second Anyone want to lend me their X360,0
1034,Omg still at Disneyland been here since 9am Tired,0
1035,Well I got my mac back But Twitter s not the same like I ve been out of the twitterstream too long,0
1036,edw i m sure all your followers are fascinated by what you have to say,4
1037,Awesome Ehh i dont have enough for an Id which FREAKING sucks ah well still should be good,4
1038,oh no honey poo,0
1039,if I was in town I d definitely be going I missed out last time too,0
1040,Melbourne Mazda E1600 1981 8 000 new ad received and will be posted on the HCC site soon,4
1041,And yet I m still not brave enough to get long I cut my shorts in EUR and US sovereigns and banks but that s as far as I dare go,0
1042,Have noted lol,4
1043,yep,0
1044,oh yeah D all time low set your goals good as bro meanwhile green day tour D hooray,4
1045,When the government takes responsibility for everything the people become children and stop caring about each other tcot,0
1046,cry has the flu,0
1047,Oh Man your background picture makes me drool want beach now,4
1048,burnt my hand cooking the roast wah,0
1049,no I didn t go damn good show hey All time low Friday,0
1050,Too early,0
1051,Whaaa darnit Well I guess you never know who s going to be teaching at any point with our English Department atm,0
1052,My databases are stuffed I am SO sorry if I lose some of your comments,0
1053,Oh no Not the stabby monster I m quite familiar with him,0
1054,I ve been pushing for this in XC for a while and I ve written some detailed documents and software to handle it Still,0
1055,thanks man I m kinda new to the dating scene at the moment for the first time in almost 6 years Nice to have some advice,4
1056,we have tons of newspaper but if you want to bring some too,4
1057,Not feeling the best today might have to cancel tonights parting,0
1058,my iPod is full too 80GB I have over 100GB of music in iTunes though need a bigger iPod,0
1059,Is bored and doesn t know what to do,0
1060,im cool coase im wearing a spice girls shirt i know your jealuos,4
1061,Really sore knee 3 2 win I m soooooooo tired beddy bye xxx tweetdreams,0
1062,Making a purple pindotted motorcycle jacket,4
1063,is thinking about hahahahahaha It s a secret,4
1064,hunny im down under its starting to get cold,0
1065,aah yes track 9 My favourite too,4
1066,OH LOOKIE Delta mag scans kk um OH yeah ladida gonna read them now,4
1067,finally finished my marketing presentation Hooray time for bed,4
1068,Thanks for the Retweets,4
1069,Missed Grey s Anatomy my world may now end in the very near future,0
1070,heading back home tomorrow after the best weekend ever SYG were amazing I don t want to go home I miss Melbourne already,0
1071,you re all welcome xo,4
1072,Home from work Friday arvo kicking back But working tomorrow 7am and Sunday 3pm Roster fail All good for Monday s Tech Talk though,0
1073,Is tired and sore and heading 2 bed,0
1074,finally found out where his keychain went but will never get it again,0
1075,I m off to find out more,0
1076,sounds good I ll keep an eye out for when you upload it down the track Are you planning to submit it for Top Designs,4
1077,Hehehe it was good but they went too quick y,0
1078,thanks I think you are wishing me a good trip Either that or something about my washing machine,4
1079,yay SpongeBobs s on and its also creaming soda hour join me Bradie d OMG i have a stalker and no its not Bradie Webb unfortunately,0
1080,thanks for sharing,4
1081,I see your point but the indie rock seems to work best for us We like to b a bit different 2 all the other bars playing lounge,4
1082,Cruise 2010 can t wait,4
1083,I just want to go back into my nice warm bed and go back to sleep but no I m in the cold house getting ready to go to work,0
1084,Just got some nice feedback from a client via email about a meeting I helped to facilitate a good way to end the day,4
1085,is a meticulous man,4
1086,30 vis and 28 sharks whales turtles eagle rays Life does not get much better than this,4
1087,pleasure mate,4
1088,indecisivenesssss y cant i decide or make up my mind about anythngggg,0
1089,Dear acknowledge the sentiment but can we have the face back,4
1090,hehehe Good morning it s night here time for me to chill out and relax,4
1091,still bummed somebody cheer me up,0
1092,doesnt like the cold weather or the cooks river,0
1093,off to work ma fukers,4
1094,I know,0
1095,wisdom teeth,0
1096,just updated her blog for the 1st time in 4 days,4
1097,Didn t see you there y day when I went up to buy some Dutch cocoa But I did befriend the lady doing icecream sampling,4
1098,Nice backround I would soooo beat you tho,4
1099,watching Mad About You where has this show gone,0
1100,Holiday plans are falling to pieces,0
1101,I will thanks,4
1102,grrr now the stupid settings thing wont let me upload my picture cries haha,0
1103,Hey wishing you a wonderful heartofmoney call today Exciting,4
1104,WTF eat a dick while your quot band quot quot sings quot,4
1105,Full disclosure Making tea can be noisy,4
1106,mariahhhhhhhhhhhhhhh how are you feeling ive got a sore tooth hahaha when you coming back to Australia xx,0
1107,Hands are so cold that my ring is about to slip off impractical solution keep finger bent XD,0
1108,Thanks Lauren,4
1109,athomebeingawetlblanket I m still joining in however,0
1110,15th i m back to school,4
1111,just about to relive the FA Cup final just as sweet second time round but with less stress,4
1112,so horrible I hate everything all the way from the marketing campaign to the taste,0
1113,Finished first full game of CivRev won both cultural and economic victories on the same turn I m super cool,4
1114,Still trying to put together my paranormal news bulletin for the show tomorrow Not much of spooky interest going on this past week,0
1115,it does I cook eggs on my maggi noodles in the microwave all the time Staple of my diet,4
1116,awww i bet that is very unfortunate indeed,0
1117,ooo i geddit now haha thanks nat,4
1118,blegh starting term 2 tomoro and still havent finished my homework HAHA but whatever D,0
1119,aha thass my song right there aha ha now thass wassup,4
1120,eep I ve never had a follow friday individually before Thankyou x,4
1121,Just received my Ascot Necktie from so stunning Highly recommend her Etsy store,4
1122,Sipping a cognac watching the last of NCIS then onto a bit of GTD and into some reading for the rest of the evening Life is good,4
1123,are you going to lobby for subsidised massages at work when you get back a la Google,4
1124,Just saw a commercial for Carnival Cruise lines I miss the SS NKOTB,0
1125,I m with you Popped Collars are for want of a better term just plain wrong,4
1126,4 hour test of wills today with my 2YO She won,0
1127,About to read your portfolio I could be drinking beer and watching footy but no The Chriso comes first,4
1128,Emma White Kimberley Baugh Sarah Robins I m moving in with one of you lol,4
1129,LastFM is now charging USD 3 month Ok not expensive and I get why but still sad,0
1130,i have hundreds of photos in iphoto and now i cannot see them why apple why,0
1131,My pic of the stage looks so much better Mr Hart im way closer than YOU lol,4
1132,So what s everyone up to tonight,4
1133,Trying to create an iTunes account so I can download some apps to my iPhone Can anyone help me out I just want the free apps,0
1134,is bored out of my brain everyone is at footy and no one wants to play,0
1135,I m working until 6,0
1136,I wish you could get less greasy hot food in the city,0
1137,Hear yours too Member of Sea Sherpherd Loved that the Euro seal ban passed,4
1138,Yay Don t Forget the Lyrics is on I love this show,4
1139,I am rocking my winter outfit tonight Housemate says I look like Robin Hood Not Am so Will Scarlett Am wearing Red amp Black,4
1140,watching some more HBP trailers i can t wait phone isn t connecting to the internet,0
1141,going too the easter show again tommorrow,4
1142,It s totally real if it isnt they have a lot of people fooled Wii set the standard in the genre can Natal improve,4
1143,just to clarify I m not a Talis customer but I went to the 05 show and was v interesting C mon Talis do a 2009 one,4
1144,I still have a year on my contract,0
1145,in serious need of red eye reduction or what,4
1146,I wouldn t have cared so much but ppl were complaining on a daily basis about the amount of status updates,4
1147,awesome thanks,4
1148,a smith Panis for eats and the obvious Popolos for drinks,4
1149,i followed your interview i think you can add twitchat to celebrities on your resume thanks,4
1150,Having pancakes on southbank I love melbourne,4
1151,i wanntt my phone,0
1152,S Great tks Eliz holiday here today,4
1153,many congrats on son or daughter of steve,4
1154,ha yeah it reminds me of myself cute hahaha kidding,4
1155,Im Getting to teeth pulled out tommorow I was really excited Now im terrified,0
1156,Went back to the Vietnamese place tonight Same dish completely different taste Armageddon in chili form No lemon grass flavor,0
1157,More so on Spaced than anything else I think it s the beard Not so much any more 10 years on and he has aged dreadfully,0
1158,and i love you and your mami,4
1159,I have all I need I simply trusted the weather for some reaon ah well lesson learnt,0
1160,Did find it weird as I think u gave me a ff recommendation too All sorted then I can vote for legalisation of pot too if u want,4
1161,I will delete your draft in accordance with your wishes sir,4
1162,Reception with my hiptop eqauls epic fail Why can everyone else have recpetion bar me its called i get the wrong end of the stick,0
1163,is watching Marley amp Me so sad at the end,0
1164,Blah videocamera ran out of batteries the Shirt Fight theme for 5 14 is quot the letter T quot design anything that starts with the letter quot T quot,0
1165,x ndp packages have been mailed wonder when ours will arrive the sky blue shirt won btw and we get magnets lol,4
1166,Eyeroll appreciated,4
1167,zomg PHYSICS YOUR KILLING ME But alas i must think about the positives of doing well to get me through Oh great and my folio is due soon,0
1168,well its quot new quot to me lol,4
1169,yeah i ve been to melbs and i love it not so looking forward to the coldness though,0
1170,Cube LOL glad u liked it i thought it was funny but i had consumed 2 glasses of wine,0
1171,Chris Forbes is on ABC Classic FM this morning,4
1172,haha awww now i m really upsetting about missing out on that picture of that train haha ily,4
1173,This feeling wont go away whoever said love will never tear you apart needs a reality check,0
1174,whats the connection with power n rains i get irritated when power goes off when i am watching something i like,0
1175,Its awesome gettting 2 no u more U were so gr8 at both staff m and sisterhood WE r SO blessed to have you in our world,4
1176,just need to focus for a couple more hours finish my work then I can play working on a sunday is so WRONG,0
1177,Looking forward to coming home from Malaysia tomorrow with a very heavy suitcase,4
1178,how am i gonna make it in this world voice of an angel but no one to listen so sad aint it but im akeep tryin,0
1179,Just watched Valkyrie Tom Cruise Great movie but kinda sux since I already know the ending from the history anyway,0
1180,Hmm and Highrise is much better than the inaccessible unusable CRM we re currently using,0
1181,The comments on my Dyslexic Christian video are amusing I like seeing how many people missed the joke,4
1182,Doesn t look like they re coming to Aus for the pre release tour But hopefully they ll come here after Please,0
1183,oh I see I m not alone,4
1184,awesome thank you,4
1185,i have a new blog added to my google reader love when i can rss information,4
1186,this time last week i was getting excited to see jb i can t believe it was almost a week ago i don t like this rewind,0
1187,Here we are,4
1188,sweet as Thanks dude PS Broncos jammys Aaaawwww,4
1189,aww no hugs lt 3,0
1190,Hates the waiting game I made a good deal with my protectors last night Seems they saw the light and not pulling thru,0
1191,hahaha thanks it s addicting,4
1192,no they just fade I did tell my colourist that next time I have 4 wks leave I am going fairyfloss pink,0
1193,xOx I know I hate it,0
1194,is off to bed finally assignment still not done,0
1195,just watched Australia what a whoppin great pile of of steaming hot horse faeces Baz should hang his head in shame,0
1196,any blogs,4
1197,Shopping online at Fred Perry,4
1198,the worst part is he still eats plays lounges he just looks like something out of a marylin manson nightmare,0
1199,Awwww I just got spam rolled again how embarassment P S Don t tell Rick he might feel left out,0
1200,oh no throws zyrtec to you,4
1201,your not following me yet,0
1202,have become a little disillusioned with twitter no one tweets me,0
1203,You know what they say about great minds,4
1204,its hawt but am pissed off a lil plans for tonight have gone somewhere,0
1205,off to uni to work on a group assignment i was meant to be there at 9 but my car broke down,4
1206,Give your to do list to Gill or myself that s what we do and we do it so well,4
1207,lol I don t have alcohol here I can t have a drunk sunday lol,0
1208,The story in that last tweet has to be one of the saddest most fucked up things I ve ever read,0
1209,i know that feeling I helped a friend move yesterday still sore probably sore next week too,0
1210,Oz East are you a real person do you need an intern,4
1211,haha yay i tried to get people on this but they re sticking with facebook,0
1212,um Think breast feeding and cuddles count,4
1213,cant enter as its only for US residents,0
1214,still sold out so once again i miss brekky Coffee will have to do,0
1215,young man love it Feeling ancient at the moment Good night,4
1216,sssoooooo bored noone on msn grrr wandering what other friends are doing hmm,0
1217,erina 2morro cannot waiiit,4
1218,Hey hey long time no write I just got home been out it wasss great I miss lean but it s just not the same I m out night,0
1219,last day of tafe today yeow but dont know where to now from here,0
1220,Bahaha yea I was feeling a little twitter lonely Thanks for keeping me company,4
1221,8 30 am Studying for it now,0
1222,ShortStack not much atm woke up at like 12 45 today haha mate is staying the night so ya i might be goin to sydney ss concert,4
1223,Good morning to you funny its 11pm here Have a great Sunday my friend,4
1224,G day all as we are all in different time zones I see some of us are waking for the day and some of us are getting reading for bed,4
1225,yeah i love rnb am a singer so yeah www myspace com anieszkamusic john legend ahh i love him and anthony hamilton too,4
1226,tha Super C cover Though here where I live it s tha grey on iTunes but IDC cos it looks goos amp still get tha artwork,4
1227,woe even after updating my name I m not searchable by quot brilliance in sight quot maybe Twitter will catch up,0
1228,there must be something behind it all though they must have had a feud,0
1229,Fortunately we re still awake here in Australia Have a great day XOXO,4
1230,Oh I have so much fun with you I may just arrange your refills afterall,4
1231,ray thanks ko too many exams this week I might not see you much when you re in Perth,0
1232,re tweet Thank god for you woman you saved us all,4
1233,r u serious That s fantastic I will match your 500,4
1234,haha the ppl are shelly and aaron oh and arrons lil bro joel,4
1235,just finished my last assignment I m quite proud of it,4
1236,Again,0
1237,Hehehe just had a great convo with a friend She laughed her head off at my day and put it all into perspective Gotta love that,4
1238,watching ps i love you so sad,0
1239,yup our coke blades B annnd now i only need the blades to make them X but soon enough soon enough,4
1240,good thinking you re like the cat whisperer,4
1241,Headache might just knock me out for the night Should I go to indoor soccer 9 45 pm kick off,0
1242,to answer 1st you ARE P but i love you lt 3 and 2nd don t know hihi that s not possible i guess amp btw i like annie P,4
1243,2 bowls of ice cream Wow that s indulgence by any standard Lol,4
1244,Just realized she shouldn t tweet when she is drunk because she can t type right Ergh seedy RIOT IN BELGIUM TONIGHT BABY,0
1245,Secrret Forest is that the sequel to Secret Garden Wicked cool pic though,4
1246,this is true we were level pegged until the 17th,4
1247,Good evening all sorry been too busy to tweet lately Hope your pets are warm and happy on this chilly winter night,4
1248,huh I like apples,4
1249,if I m at the computer there s usually a podcast on better than radio by a mile Itunes is a wonderful discovery tool,4
1250,SOO MANY UP COMMING EVENTS SO LITTLE MONEY,0
1251,haha same and love differently with travie,4
1252,downloading music guys any good songs,4
1253,90 it totally will be cant wait,4
1254,ohhhh that s a very good point I stand corrected,4
1255,Happy fathers day dad stupid rainy weather ruined the BBQ plans,0
1256,Heh heh Good to see you re still around hope the swelling subsides soon lol,4
1257,No,0
1258,The OS 3 update is delayed until tomorrow says Apple s website,0
1259,I bought a hoodie and I didn t get anything,0
1260,I forwarded an email about a cool science event in Canberra and a friend thought it was in Sydney and trekked out to the wrong place,0
1261,I survived Don t worry bout me,4
1262,oh FFS ESXi 4 0 drops support for all 10 100 NICs gt,0
1263,John amp Sharon,4
1264,Hey no worries mate It s a great post,4
1265,835 sprint 5p is better than battle 6p im loooking forward to 2moz D OOH ima check my email,4
1266,Fiendish world domination is high praise in my book Are you ahem bent on turning,4
1267,haha OMG that is such a good plan luckily my dad just came home and his cooking,4
1268,Hehe is doing that one too,4
1269,I m good in midst of making dinner plans with very good friends we don t see enough of,4
1270,Is In Pain From AFL add me on myspace www myspace com ash ii 93 you know you want to,4
1271,ahhh can t wait it will be like september october for me,0
1272,managed to stab my little finger with a glass shard damn now the muscle in the finger is sore and inflamed,0
1273,appreciate your investigationing for music on our behalf but we re pretty sweet with our pop rock indie genres,4
1274,hiptoping by my self,0
1275,Thanks and followfriday,4
1276,hooooooooooooooome gas chambering my boyfriend awesome face8,4
1277,Evans wish i could have gone last night would have seen you char doll been forever,0
1278,Just got up now time for work,0
1279,Emo after argument with dad,0
1280,Obsessive no But it IS one of my fave winter desserts puddingsunday,4
1281,OMG i have finished reading the Twilight Series What do I do now,0
1282,Back in Oz Slept most of the way Headache from dehydration tho,0
1283,One of the ladies in my class this morning is undergoing tests for Swine Flu fingers crossed,0
1284,oh and twas my very brilliant idea if I do say so myself what can I say i m an ideas woman,4
1285,cant you help me out im hella cool and am willing to pay you with cookies o e you know you want to,4
1286,Collingwood for sure x,4
1287,Got new iPhone cover and new screen protection but it has a bubble in it,0
1288,Revived my Omnia after a failed FW flash due to a crappy cable Bought an OEM USB cable and FW update succeeded,4
1289,luca the song makes me think of mikey,0
1290,barnes Oh wow that s great Thanks,4
1291,its good to find regions you can go to to relax and unwind important for the soul,4
1292,BORED MUST DO SOMETHING BEFORE BRAIN IMPLODES And nothing came for me in the mail today so sad,0
1293,i just lost 3 followers,0
1294,Yum Love creme br l e Also love iPhone s autocorrect with all the accents in the right place Heh,4
1295,2nite was amazing thank u guys who made it awesome D thinking about things Wish it wasn t like this tomorrow is a new Day,0
1296,lying in bed at mums house feeling so sick,0
1297,If you can watch the European unrated version I hear it s MUCH better,4
1298,it off to play some netball,4
1299,reminds me of Maxwell Smart looking at inkblots quot Well you re the one with all the dirty pictures quot,4
1300,Awww Schneizel Why do you have to gun down your own sister,0
1301,two very talented ladies,4
1302,Today my sister tried to burn a wart off my finger with dry ice She missed the wart got my finger Now it hurts,0
1303,So I was kinda feeling but realized its all a state of mind amp I took advice turn ur frown upside down I am greaT,0
1304,you sound like you need some love love,0
1305,And I m 350 years old approx You my dear have not been born yet,4
1306,great save some cash cause while your down here we can party,4
1307,Yes really I am tall I was really really thin in High School like 125 130 They called me Big Bird lol,0
1308,My throat kills Noo i dont want to be sick Exams and recital coming up majorly stressed out Lucky me sick before exams,0
1309,Glad you understood my technical lingo quot little many dude quot haha,4
1310,I m trying so hard to get as much packing done i still have a lot to do,0
1311,LOL I thought I had a slow April to realise I had reviewed 21 I get so many books that I feel guilty when I slow down,0
1312,shit scared about tomorrrow lisa,0
1313,hopwood for fun,4
1314,Happy wedding day Echo I hope you have the perfect day,4
1315,aaaah my legs are aching toast time,4
1316,Everything in Malaysia expensive Gosh I really need a raise,0
1317,I feel your pain I feel your pain,0
1318,BTW still getting emails and Tweets from people who dug last week s Summer Rain Recordings show,4
1319,ahhhhhhhhhh rove is boring now and the internet i am bored,0
1320,my phone is deciding to be really lame and wont get reception for the internet not alot of twittering for today LAMEE,0
1321,biiatch i think i might be a loner ahh well ill go find james ROFL,0
1322,Okay after a full day I m driving home in the miserable rain Not fun but I have good music so I m smiling how about you,4
1323,is totally not impressed with practice results currently Toddly top and Frosty 5th great but Ricko 28th Not good at all,0
1324,alone Latest pix home on camera Here s an old 1 in meantime Bella lilac point passed last yr,0
1325,is listening to r kelly s bump n grind reminiscing the old days of making mixed tapes with a dual cassette player,4
1326,was thinking about you the other day need to get you your DVDs back So thrilled about all the buzz you re getting,4
1327,No At least not yet Currently listening to Cinematique As,4
1328,well I am hypermobile no it was more level 20 already curled over in a ball feeling sorry for myself shit been grinding,0
1329,no,0
1330,and now I am gone thught I would read the news forst wotnews is up and running again after been out for the last 12hrs,0
1331,needs somewhere lovely for her birthday dinner 25 people in central London budget 20pp drinks Tierra Brindisa too small,0
1332,have hit doubletime rates is raining though so can t do washing,0
1333,Ahhh i think i may have found someone whome i like but he is sadly not feelin the same way,0
1334,Knox Tavern Breakfast Buffet 5 thumbs down,0
1335,Great interview as always fam,4
1336,thank you u rock,4
1337,yes sadly they did,0
1338,FUIYOH i hero come back liao i main tembak peluru gagah perkasa halilintar kame hame ha i hope i pass,0
1339,2 more hours to go Days keep getting longer and longer,0
1340,I still think you ll have issues using that name unfortunately news unlimited,0
1341,Finally a Display Pic of my own,4
1342,hello sunday how are you i hope your well COS IM NOT nose still stuffed still tired maybe i should sleep,0
1343,LOL This is one thing that batting those sultry brown eyes is not going to get out of me LOL,4
1344,supernatural is back on tonight,4
1345,I do not want to go to the orthodontist I want to instead eat lotsa carmel and sweets Dang,0
1346,Hello John You have such a wonderful voice we love your music will u ever come to Mel Australia anyway peace to u,4
1347,amp should throw me a tick to sf every bloody client meeting I have to spend time answering the quot what is this twitter thing quot,4
1348,I want to go on MSN arrrgh,0
1349,I ve already been awake for 3hrs this cannot end well,0
1350,mad at target now i dunno what to wear to my party,0
1351,Waiting at the bus stop time So don t feel like work today Its sunny,0
1352,still learning my way around on here still can t figure it out,0
1353,nice good luck with the match will anyone be filming it would be awesome to see,4
1354,it s rain n winter here,0
1355,and so it begins been waiting a half hour already amp I m falling asleep already,0
1356,i wish i was one of those people who fell asleep immediately Why am i still awake,0
1357,Headin down to Mars Hill to have coffee n cake to celebrate ma b day with friends before playing there 9 30pm,4
1358,pain s a warning signal for sure whether in the body or in the mind Pay attention see what s happening,4
1359,Ok i here now so nobody worry,4
1360,ha thanks for putting this up i love it me and my sister are soooo cool weere so cool we put,4
1361,so rylee grace wana go steve s party or not SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH BUT OHH WELL,0
1362,unfortunatly it s more about the things i put in my stomach lol,0
1363,Unfortunately it s the world They actually had a news segment about her on TV in Australia last night,0
1364,Why isn quot t Russell Brand on Wednesday nights anymore grrrrrr,0
1365,My hands are hurting worse than yesterday,0
1366,even exam study can t steal the buzz from such an awesome nite last nite I have the best job in the world,4
1367,Oh come on You get next week off and I get next week full of exams,0
1368,so cold and tired,0
1369,damn I guess that leaves me the tail,4
1370,Yup just wait for s version from her 5D Mk II,4
1371,can someone tell me if the trailer was good i missed it,0
1372,hehe posho Yeah watching all 3 again,4
1373,good article thanks I am just about to write an article stock take preparation so very timely,4
1374,my hero hope your well mate,4
1375,finally home from work time for a juicy turkey burger,4
1376,congrats on getting ur contract extended meant to tell u earlier,4
1377,Bulldogs boys at Port Melbourne beach Yay,4
1378,I need that app,0
1379,getting cold BUT im off to see pink tomorow night Floor ticket,0
1380,At maccas Free wifi Agh coke all over my phone dSi and bag,0
1381,Kate I did I got an ace award from him aswell lol,4
1382,Trawling for random followers much,4
1383,See how much my forex robots made while I was on hols,4
1384,I m happy she replied to me There s a girl I know from Spain who does nice Ciara drawings as well,4
1385,The power went off while I was trying to do the stunt jumps in GTA IV earlier Now to see if it auto saved them I am thinking not,0
1386,Fed up with snot ouchy everything and need to pack for hols but feel crap stuck indoors off to eat worms,0
1387,He he he Tempting very tempting,4
1388,LOL I m not a mobile phone brand groupie fanboi FWIW I won t even be able to attend the demo night,0
1389,Carn the Crows Behind by 10 points Tippy is on fire today Congrats 2 Eddie 300 brilliant games,4
1390,you re lovely anyway,4
1391,Q what studio created Open Season should google it or look at the dvd downstairs but feeling lazy,0
1392,noo i didnt see his show,0
1393,home time in 15min who s piggy backing me to the train station,0
1394,Huzzah is on twitter now Expect very occasional tweets only when Oscar is asleep,4
1395,has some problems with the hosting company Will get it fixed within 1 day Sorry everyone,0
1396,replying to y a mail,4
1397,yay someone just got beheaded,4
1398,off to campus again,0
1399,Ahhhhhhhhhhhhhhhh I so wish I could,0
1400,I m absolutely stoked that is on Twitter Hopefully he ll pay a visit to his home away from home Australia sometime soon,4
1401,oh that sounds nice,4
1402,kayno and amy you guys are soooo cool hope you guys are enjoying it saw the photos at maj s,4
1403,Talk about Different I like this one,4
1404,i HATE my house it s ridiculas and whats worse is people allow us to live in something that is falling apart litterally its freezin,0
1405,witherspoon just hired out legally blonde love those movies,4
1406,to start with tell us if you like it,4
1407,I feel like crap again and its my birthday,0
1408,Yeah baby,4
1409,i cant get on msn rite now haha im on at the library usin a computer LOL you can tell me later if you want,4
1410,Don t forget to check out merlin tonight on ten at 6 30 off to play touch footy now,4
1411,We don t have Taco Bell in Australia WE SUCK It sounds really good though We don t have lucky charms either booo,0
1412,18th of june 20th 21st july 28th 2nd of august amp 14th,4
1413,i do,4
1414,yeah again sorry bout that,0
1415,OMG I so need those now They re aussome P S Sooo stoked to see you guys again,4
1416,Nice comment you fucking tart,4
1417,we love our Wii you need a kitchen timer with it though once the time goes off you get off,4
1418,Grab the caffeine when you get home then or the beer,4
1419,I wish there were a way to tell the spammers I don t have a CBA account,0
1420,Just had to separate my guinea pig and my rabbit and clean up blood Not happy,0
1421,Well when you still owe 30 on your Eee PC to your parents amp have no iTunes credit it s not loose change,0
1422,blushing awww thanks My waterproof camera comes everywhere I can push my boat to,4
1423,Wow I m impressed with your baby shower Great job,4
1424,you re too kind always thinking of others mwwwwaaaaaaaaaaaah x,4
1425,Hour and a half to go Finished the Night Angel Trilogy lt 3 But now there s no more to read,0
1426,Still majorly pissed about the Blues loss so closeeee But good to see the Dockers get up today great game,0
1427,Awesome Was proximity to quot The Sugar Shop quot the clincher,4
1428,monsters of a familiar kind,0
1429,Morning y all big hey and thanks to my new PR followers il tweet you later when I m at my laptop,4
1430,Been out with my mummy,4
1431,Out in the rain,0
1432,is off to youth group to teach them about Jesus and mission very excited,4
1433,spy kids is on thanks for the homemad pizza j9,4
1434,great post I d never even considered that its highly processed will try the dropper instead Thanks,4
1435,carter Never 2 much tea Sweet dreams love the new profile pic definitely more like you,4
1436,They were my ones i cant work out blip fm,0
1437,Cleaned the screen on my new PC DOS machine and took another quot screenshot quot,4
1438,just played xbox hungry now I dunno what to eat hmm lolz watching borat ahah,4
1439,I know but we still catch each other slightly Which is better than nothing at all,0
1440,Was watching downstairs Now getting ready for bed Piano in the morning,4
1441,Was just told Ed Hardy is currently our number one seller for women on DrJays com Don t shoot the messenger,0
1442,Haha Wait I ll get you,4
1443,Heheh get all your friends to vote,4
1444,is watchen season 1 of ugly betty again love it,4
1445,board as wat is there to do ive cleaned my room read a little bit but still totally freaking board,0
1446,looking towards flight tickets direct and the cheapest one,0
1447,Finding myself working again on what is supposed to be my day off fb,0
1448,Vegas round 3,4
1449,good afternoon folks i wish the rain would go away,0
1450,Just got back from btub after finally meeting a lot of the incredibly awesome people I ve had the pleasure of tweeting with,4
1451,is watching a hayley noah fan video and i m almost crying i miss noah,0
1452,eclipse R U the last Netbean User,4
1453,Suffering under a seemingly shaped internet connection We need more download allowance,0
1454,nah I asked for Sherry Vinegar the bottle I picked up first was Pedro Ximenez Vinegar I bought Cepa Vieja Reserva,4
1455,lmao i love you my tiwn B amp amp s4evas,4
1456,I really wanna go to alton towers,0
1457,Ballet was grueling this morning my legs are so sore,0
1458,olympus competition site fail right after i write most awesome reason for picking me now i can t remember what it was,0
1459,ah i said something aditya and she went off so i started arguing back and i won quite pleased Howwww was melbourne,4
1460,Thanks Man,4
1461,Just got news that New Kids on the Block are canceling their Oz tour I was planning to relieve my teens with my girlfriends,0
1462,This is the Nick Hornby that spent a lot of his time in the company of soccer hooligans Thnk his reality may be skewed,4
1463,You have a sidekick Cool beans Mine broke and I miss it dearly,0
1464,sickk bored though skool tomoz YAY,0
1465,haha yeh i l get em tomoz,4
1466,wishes shed been able to do the Deb,0
1467,As I m working through countless helpdesk emails I can t wait to have waves,0
