,text,labels
2802,Oh bugger indeed A long way to go then,0
2803,Thank you man,4
2804,mmmm lurve mint munchies you have good taste,4
2805,Not looking good for tomorrow,0
2806,That s how I roll,4
2807,I m sure he ll be happy you did,4
2808,Its So hot today got my stuff for the family BBQ though they will be here soon I love family days shame sis can t come though,0
2809,Deploying new changes to the site how exciting We ll keep you updated on how we go shouldn t be too long,4
2810,I absolutely LOVED you in BB I wanted you to win aswell i was crying when you had to go I LOVE YOU GERRY XD,0
2811,chillin with my baby girl today,4
2812,Its just raining and raining out there I s hates the rain No walkies for Frank,0
2813,Feeling good we ve got cakes in the office,4
2814,omg hahaah why arnt u followin me then nahjokin how did ur live thing goo hun gutted i cldnt see u wens pull it out xxxx,0
2815,You and I are ruining Britain x,4
2816,Your songs are good btw keep it up,4
2817,markeza maybe if I put some vodka in the coffee it will create a mix of wanting to sleep and wanting to do something,4
2818,Gotta get to work soon tired,0
2819,Sometimes I so feel the need to be the boss act it too Then the kids push back hard Control is such an illusion,4
2820,No concerts or gigs until October when I see Bring Me The Horizon how depressing,0
2821,Another Cracking Day N A Stuck In This Shity College Only Gd News Is Scotrail Actually Got Me Here Today Lol,0
2822,paradigm no idea mate a bunch of guys i sent the same invite to have joined already from the DM Might have to wait though,0
2823,Lazy day today me thinks Grey n miserable outside fools n horses on tele though what are YOU Up to,4
2824,photo link,0
2825,I love the feeling out gettin outta the shower all fresh and smooth and ALL that good stuff,4
2826,what a beautiful day off to shirleys for lunch and a paddle,4
2827,nope claire tried to do it for me so i ended up sitting on my hands,0
2828,Very funny twitter myspace facebook its good to stay connected family friends amp randoms smile,4
2829,OMG 7 day s and counting this time next week i be bloody 40th ARRRRRRRR,0
2830,Congratulations Now you just need to convince Chris to let you drive his car,4
2831,I can t reply back to you via DM you need to follow me p gets coat,0
2832,I just got a lot of twitter action Thanks to your competition Ha Odd PS gt Still don t receive my subscription myself,0
2833,MISSED hOLY fUCK again fuck,0
2834,I finally watched the Dollhouse Finale twas crazy Yet sadly It didnt get alot of veiwers fox might not be renewing it,0
2835,Just had a run by the river to clear my head Did it work I hear you cry Well yes Yes it did,4
2836,Silly queue 4 west end live LET US IN,0
2837,BEBO NIGHTS CANCELLED TOMORROW Sorry to everyone that had signed up for tickets but the night has been pulled It s out of our control,0
2838,Jonathan is out in the lovely sunshine painting the wall in front of the church But I m stuck behind a desk in the office,0
2839,Lucky you Wish I was xx,4
2840,Time for work Managed to rank up to Lieutenant General I plus am starting to close the gap on my kill death ratio www celtsclan com,0
2841,JONAS ep 5 hasn t come out yet This weekend pa,4
2842,I think social services have come to see B worried,0
2843,i often say things just to annoy people sorry can t help it,0
2844,it was so nice meeting you for two seconds since ten billion people were there But that means you have mucho fans so,4
2845,great report Gordon thanks,4
2846,packing amp last minute tune sorting tryin to squeeze it all in,4
2847,Omg my mum is drunk and she just completely embarassed me infront of the good looking boys,0
2848,is up and ready for a whole day piano teaching in this weather Bad times Still all money goes towards my Tenerife holiday,0
2849,hmm i have to do my good thing next monday,0
2850,What a lovely morning shame I m sat in the office looking out,0
2851,,4
2852,goat then donkey You ve obviously been outside your house like down the path or something,4
2853,I would vote for you but I can t get onto the link everyone keeps putting up xx,0
2854,My bag stolen from beneath table pub tonight It had all my stuff in it Lots of bits Kinda know how u feel bout diaries,0
2855,That s also nice Unfortunately I didn t sleep that much So tired right now any plans for today,4
2856,am invatat din experienta sa am asteptari mari,4
2857,At work no hassle at garage today feeling happy,4
2858,I ll have to listen out for that then,4
2859,must finish laundry,0
2860,Very and scary for those of us crossing the atlantic at a similar time,0
2861,Lost herself in adrenalin rush at kasabian gig last night Awesome,4
2862,The FCC are going to arrest me for listening to music I ripped from a CD,0
2863,If anyone s free and wants to travel to Rugeley on Saturday I ll be singing in a concert then ask me for more info x,4
2864,maaaaaaaan got another 4 hours til JLS x,0
2865,Lex Or even Got to give them 8 10 for stamina Typing not working today,0
2866,wasting my life,0
2867,your big orange ears little pink eyes and nose look gorgeous to me,4
2868,What a difference a day makes wet and windy here no Skomer boats today,0
2869,Tired Want to stay in bed,0
2870,Marshall Not cool,0
2871,Back to fecking work tomorrow,0
2872,If you add a DCTH badge to your site give me a link so I can see ce,4
2873,Aaarghhhh wish the Britney f ked vids would f k off BLOCK Grrr hate it,0
2874,So it would seem that route of the orange march in Paisley goes past my flat noisy,0
2875,quot A margarita a day makes work more like play quot,4
2876,some of them perhaps,4
2877,i thought it was 150 a month and i was like O but that was just tax lol,0
2878,morning all feeling a little sleepy but still need to tidy this tip that i call my room haha,4
2879,arg i hate fone watchinggggg,0
2880,Just had lunch managed to construct my own Subway sort of,4
2881,is pumping out of her new quot ka quot so happyy,4
2882,cool dude glad you enjoyed yourself,4
2883,you re not a chelsea fan are you,0
2884,Back to work today after 2 fantastic weeks off,0
2885,First Vicks and now BT Nick Drake must be rolling in his grave,0
2886,no mines ALOT,0
2887,Actually someone was not working today What s worse is that i have absolutely no idea when i will see him next Major sad face,0
2888,gonna do the English now and well for ICT there s not much you can do really,4
2889,So can you unveil the secret and tell me who you work with at the moment and when I will hear your voice,4
2890,Interesting article written on response to mine,4
2891,Please save some sun for when I m done with exams,0
2892,hmmm 16 000 makes my followers seem non existant only 69,0
2893,Still not received by Pembrokeshire Tea,0
2894,Have to disagree with you there my friend I m shouting for the toffees 2day,4
2895,morning Far too cold to sit outside today although I have taken a risk and hung the washing out,0
2896,I am lost Please help me find a good home,0
2897,Just downloading it now Icy will let you know what i think when i watch it,4
2898,Up dressed taken Hattie to school now pegging out washing n tidying up,0
2899,Watching Sopranos and catching up on processing,4
2900,Anything I can do to help Can t do it for long but I do it when i can,4
2901,Business planning is boring need to price up parts 2moro or full systems which ever works out best and attempt to claim it back,0
2902,no one on my facebook wants to play on twitter,0
2903,going to see ground zero i dont wanna go reasons,0
2904,just woken up to go to school i hate it so very much help me,0
2905,I m not sure I like IE 8 It makes thins so much more complicated than 7,0
2906,is gutted stavros fatley lost,0
2907,It s back to work tomorrow Thanks to David Cook Matt Nathanson and for a great weekend If u don t know these guys you should,0
2908,welcome home looks like you had a blast,4
2909,looking forward to June 12th,4
2910,Looking forward to this weekend as get to see s family again but miss mine,0
2911,It was FUCKING CANCELLED arrrgggghhhhhhhh not happy,0
2912,Job for weekend Tweetdeck Will probably find easy way to thank my followers individually but until then THANKS to my new followers,4
2913,After a bit of searching I can t find an existing meeting I ll have to launch one we ll meet via iChat conference calls,0
2914,Tweetie for mac now available,4
2915,the builders woke you up imagine being woken up by a lawn mower haha i was so pissed off i know went to bed at 5 30,0
2916,how do i report will block tell big bro hes on here at mo lol,4
2917,thank you thank you master will try to do better tomorrow,4
2918,haha you would make a good couple but so would Danny and Dougie,4
2919,Jesus if YOU couldn t stand up in there the ceilings must ve been REALLY low Congrats on getting the 3rd though,4
2920,I can t fucking believe it,0
2921,finnishing the best discussion of my whole life,4
2922,1210 I m not going till Wednesday,0
2923,You know u r older than you think when a Y reg Sierra is considered a classic car,0
2924,But can t you can t you feel it rollin off your lips tensing up your shoulders come on say it,4
2925,Oh gorgeous lucky you we love oregano especially when free Can you plant some It roots easily,4
2926,I made it over the bumps Main problem was I tried to eat that melted choccy bad move Was covered in it,4
2927,Try again,4
2928,please campaign for more captions on TV and Films locally nationally and globally,4
2929,aaaaah it s happening Who is it gonna be Please GOD do not let Susan Boyle win BGT Please please please please,4
2930,Woke up with sore throat don t want to go in today but I have to,0
2931,english hmwk sucks xx,0
2932,hangin with mmmmiiiikkkkyyyyllllaaaa we BFF,4
2933,Don t be get yourself over to Blackpool in the UK it s a bit like Vegas but with fish and chips You d love it,0
2934,i want some,0
2935,I eated it with my bacon sarnies,4
2936,I prefer the british ones,0
2937,Argh Puncture on my back wheel this morning made me come off my bike Damn broken glass I m working from home today,0
2938,Kelman s have left and i feel lonely IM SO LONELY I HAVE NO BODY FOR MY OWN AAAAH aahahaha except i do,0
2939,oh thanks very much for that one to remember,4
2940,I hope your weather is better for your ride than for mine in Gloucestershire,0
2941,maiden666 Whereas I had someone waiting on me on my way home now xx,4
2942,Maybe Perhaps I ve been infected by Christmassy ness No I doubt that very much,4
2943,Had a great day yesterday lets hope today can be just as good even with a staff meeting after school on Data,0
2944,wow i got your age first guess,4
2945,looks like a packed flight again,0
2946,strangely UK Bing has dolphins,0
2947,Me too its too long since last saw it and tooooo long until its on again xx,0
2948,Feeling sleepy already it s only 0 40 Gotta finish here and go to bed Tomorrow is a busy day and I need to be fresh,4
2949,Burns Was he not found God i didn t know he was still missing,0
2950,is awaiting the sad news about her granny as all the family have been called to the hospital tonight just a matter of time now,0
2951,Oh they didn t do My Lovely Horse,0
2952,Quite worried about my fiance He s all poorly and there s nothing I can do to help,0
2953,I love this film Jeepers Creepers Y,4
2954,Morning all I feel lousy I didn t sleep all night and felt low,0
2955,musings Anything goes at the moment this morn we were in Save GL,4
2956,Mornin all miserable day off to work,0
2957,imma bored i ve spent the past 4 hours cleaning my room and sorting through my clothes i didnt relise how untidy it was,0
2958,Well that s inspiring or not haha,0
2959,Oh I would LOVE to be close enough to get to that We re not close enough here to get anywhere,4
2960,I need sleep but I am still doing assets and I need to be at the brew for 10 30,0
2961,He s Just not that Into you Sorry Babes,0
2962,First aggressive is it true you are building a hut in the churchyard phone call of the project Expect more like this,0
2963,I am lost Please help me find a good home,0
2964,You see why i don t like it Oh yes lol James McAvoy is sooo nice,0
2965,Feel like shit Have done for the past two days,0
2966,made a boo boo not booked the right day off work and thats when we were supposed to go on holiday Please Lord help me not to worry,0
2967,How nice to do a cj with your friends Something to keep Maybe we could organise a twitter cj,4
2968,Riiight stop achievement farming by just giving unlocks away They should just improve security not destroy awesome gameplay,0
2969,Sitting in dad s garden listening to iPod just been the park but discovered were too big go on the seasaw and the climbing frame,0
2970,when i get to my friends house im posting a pic of something i saw that remined me of you,4
2971,yay it s the terrace i get to have the funs with lauren how is a chris xxx,4
2972,had fun at the pool tonight after dinner,4
2973,On the coach to colchester uni Its hot on here,0
2974,Drinking Tea Wishing I Could Be Outside On This Beautiful Day,0
2975,I m going to have nightmares now I wanted to go downstairs for a drink of water but what if there s some creepy girl crawl,0
2976,omg BGT final in an hour who s going to win i actually have NO FRICKIN IDEA lol x,4
2977,yaaaay no coursework done i thought i broke my arm this morning paaaaain need to get ready school today D balls rubbish lessons,0
2978,Haha I m watching it whilst twittering away little Eliza Dushku awwww,4
2979,Hope you re having a lovely time Am looking forward to Muses at Primavera,4
2980,Oh blimey fingers crossed hope all is okay,4
2981,Wahey Diversity it is Good I m happy,4
2982,it was ever thus for Scots folks greeting their loved ones returning from holiday worse when pale scots folks go on holiday,4
2983,So much I want to do today but a load of housework needs tackling first Why didn t the housework fairies visit in the night,0
2984,Thinkingg Aboutt Francee x,4
2985,just been playing 7 card stud and lost the cards were not with me tonight,0
2986,try old ladies claw like Phoebe from friends much easier I reckon,4
2987,I know the feeling,0
2988,Same here I grew up watching the original Star Trek AND Next Gen with my pop every day after preschool i owe my nerd to dad,4
2989,in english wahooo twitter is keeping me alive,4
2990,Back at sunny Glasgow airport for flight to the Wen Had a great time amongst the Obanites but back to the day job tomorrow,0
2991,Summer Feeling lt 3,4
2992,errr when I said nope i meant don t turn them off from your twitter feed,0
2993,Good morning I really can t be bothered to get dry and dressed but might get arrested if I don t lol,4
2994,I agree It s about time,4
2995,Had to go out to check again,4
2996,The price of freedom is exorbitantly high,0
2997,am i the only one not going to school tomorrow mrsmcwhat serface might eat me if i dont hand my books in but i srsly cbb going in,0
2998,Ree ree0123 bugger they re not gonna read the texts instead the play BEP song gt god sake READ THE TEXTS xxxx,0
2999,yup i cant wait to see everyone cause like at wembley everyone was meeting up and i couldnt go,0
3000,finally done with press conferences Have all of two hours until next meeting which clashes with the awesome sounding Guitar Hero party,0
3001,Happy Birthday Lizzie P Cant believe its that time of year again ho hum,4
3002,another Sunday spent marking but on the positive side should be the last for a few months Yes,4
3003,stil doesnt no how to use this thing,0
3004,Congrats welcome to The Mining Way eveonline,4
3005,Got to do work,0
3006,For all you that care I watched BB but it was really uninteresting so I am not gonna watch it this year Instead i will learn guitar,4
3007,skies I want to dance with you too I haven t really listened to that song since you left It makes me miss you more,0
3008,lovely makin things look nice basically Lol nah jus at work at the min mate but nearly over lol,4
3009,MORNING Hope you all have a lovely holiday Monday whatever you are goin to be up to,4
3010,day I make greeting cards that say EFFING on them,4
3011,Finaly got on my phone woo haha x,4
3012,MML was rubbishhhhh,0
3013,I didn t have it done I have an overactive thyroid and the risk was too high They kept me there all day for nothing,0
3014,I could give it a shot,4
3015,Need to put together a keynote today then I m going to take a proper look at Objective C and Cocoa,4
3016,Dinner in France on the other hand well that s something else entirely,4
3017,your hair will loook soooooooo nice dark go for it x,4
3018,ouch that doesn sound good Hope you ve had a good sleep I have the hangover from hell from Red Bull never again XX,0
3019,loving the new hair Hun very pretty,4
3020,got a BAD toothache think I might have an abcess soooooo painful Got the dentist at 3 30,0
3021,County sold out managed to get Matt to get me a Lonsdale one just hoping I can get a Pendle one now,0
3022,poor baby And the ZED R16 arrives today,0
3023,Cooool,4
3024,Doing one of those follow but don t get too close missions on GTA and the fool i was following drove off of the docks and died,0
3025,Watching BGT stavros flately owns,4
3026,In Mama San for dinner and catch up with school colleague still no word about my secondment being extended though,0
3027,Hi Paul is now at he s been posting there since having probs with his account,4
3028,Why do u always want what u can t have,0
3029,I want my new telly now,0
3030,Sorry Victor it just made me smile,4
3031,Hi Davina welcome to the twitter good luck for tomorrow watched the BB quiz last night great stuff,4
3032,thank you Just muddling along really,4
3033,I haven t watched Most Haunted live since David Wells left,0
3034,you have a very nice family,4
3035,Sounds yummy btw you should give this a try sometime Seriously delicious,4
3036,5 hours to go ZZzzZZzzZZzzzZZzzzZZzzz soo tired,0
3037,fan like if you try to focus on something defo in the background you can t but your eyes often try to i e headache,4
3038,is happy her inlaws managed to get her a quot Cutterfly quot in the US Taaaaa,4
3039,Give the UK what they want baby a good hard service,4
3040,i did i think S i feel the same mlove im having problems dm me again xxxx,0
3041,Anyone else who likes Bluegrass music,4
3042,Hating revision right now,0
3043,no substitute for great writing and great design,4
3044,The sadness of someone passing is magnified ten fold when it is a child,0
3045,That s twice this week you ve got my name wrong x,0
3046,Aarrgghh Can t breathe because of a stupid cold Was worth it though What a night Hope everyone enjoyed it,4
3047,L4D nono,0
3048,oh dear who s upset you,0
3049,oh no really thats such a shame x,0
3050,sorry bab just got ur message hope u didnt miss it,0
3051,no way They know me here had my drink sorted b4 I got to the till,4
3052,So my mums phoneline is bust Boo,0
3053,Really hope you come back to the UK soon Demi didn t get a chance to see any of your appearances,0
3054,we get it done and dusted early in the year so we don t forget it and if we do we have a chance to make up at easter time,4
3055,I m doing exactly the same but with a cuppa earl grey Enjoy it while it lasts I say,4
3056,aww no its horrible when grandparents are ill x,0
3057,Had quite a good day did some writing this morning went to get Mikes new glasses this afternoon and made a lovely meal,4
3058,i lt 3 this guy who knew a saxophone could sound so relaxing,4
3059,Very much so,4
3060,WoW Yeah,0
3061,Good morning all Oh wait no it isn t,0
3062,www myspace com andybrainsforbreakfast check it Give me some shows to play,4
3063,I am trying to drag this work out all day But I don t think its going to happen,0
3064,I maded you a caek but i eated it,0
3065,morning revisin yet x,4
3066,haha yea thats really not surprising I thought he would welcome to twitter,4
3067,WATCH THE NEW VIDEO,4
3068,Off to Maidstone in a min to go to s BBQ Hope it doesn t rain,0
3069,YAY Go Mr Orange man hehe just read back had to least we know Glens Glen orange damn cps xxx,4
3070,Packing for me and the boy city breaks make for tough packing,0
3071,Omg Tap Tap Revenge for Coldplay Why oh Why ain t it for free At least I got a free sample track,4
3072,Hoping that will return to the gym 37 days later and she s changed continents to get away from the gym,4
3073,lol I started on those lines but yes it was too easy,4
3074,last day at college today sad times LOL,0
3075,Now I want the 3G S for speed and the camera,0
3076,I hav ordered an iMac on 0 finance will be bout a week now,4
3077,i would like one of the new ones but with the keyboard from my one end of 08 are you going for the new iphone,4
3078,try raphael JS amazing svg vml library for doing cool things with shapes and stuff and works great with jQuery too,4
3079,Six days til LBF I can t contain my excitement,4
3080,likes this quot Left School quot idea got to stay in bed while my sister got ready for school and I don t have to go out till 6 30pm Its great,4
3081,Looking forward to your 1 6 release keep up the good work man,4
3082,zee ill Again,0
3083,Thanks so much Lou Owner is devastated so are we He was a cool pup not much over a year old,0
3084,I need Coffee lol I saw you tweet this on McInTEC Net lol it comes up before Mibbit Mibbit is so slow on Twitter it sucks,0
3085,Y Rolex,4
3086,Some kids at work got their ruddy money as well not I yet Checking hourly Kevin oh seven,0
3087,93 Thank You,4
3088,Jayne has posted the magic letter,4
3089,ugh its so hot,0
3090,me sitting in epic traffic this morning before forth bridge amp after bridge,0
3091,Decision making sucks Am I ready to go further yet I don t know,0
3092,Just fell asleep silly me,0
3093,not until July sadly he is off to Canada in June so couldnt really see him then,0
3094,Back in sunny oswestry The weather is looking super So gutted I haven t got my bike I ll have to make use of the free gym at the hotel,0
3095,we found the crab,0
3096,sadly no boarding today picked up a bug from somewhere,0
3097,sounds like a money making opportunity,4
3098,God just had the day from hell at work Glad to be home just a shame im working tomorrow,0
3099,and im currently sitting here WISHING that we culd at least get a buzz single from tim i cannot wait any longer,0
3100,thanks Connie Yes I do too,4
3101,haha yeah man the interesting nature of different timezones,4
3102,Yep I think the world is a safer place now Or more organized in crazyness Now people will be seeking U out COZ you re crazy,4
3103,lol you wish,4
3104,Thanking you kindly for the tip,4
3105,My previous girlfriend could not fathom the inner workings of BitTorrent either,0
3106,true good point,4
3107,come up stairs step away from the pc,4
3108,Grrrr Taunted by 8 pages of Fathers Day gift ideas in the Metro knowing full well that I wont even get a card,0
3109,Catch up with the latest The Sims 3 news and views at Sims 3 Website com,4
3110,iam going to bed nite nite x,4
3111,Bb running low on memory Deleting texts Me sad,0
3112,If you find something cool let me know I wish I could find a bug group,0
3113,lol I m still on the same page,0
3114,who is it who handles press for the fest this year Cx,4
3115,Good luck with the album cant wait to hear it and see you s on tour again,4
3116,i feel a little bit sick more likely my two choccy biscuits than the 2 bbqs at weekend,0
3117,Don t you just love it when your hosting people s server dies and you have to upload a 250MB backup at 50kb s,0
3118,MBP dropped Sounds worryingly expensive,0
3119,Still has a cold and is feeling a little teeny tiny bit lousy,0
3120,yea yea some of us have to work,0
3121,Feeling very sad after an emotional day more packing to do and then chilling with before we have to say goodbye for a month,0
3122,indeed morning Fraisers on,4
3123,Mester in vanzari in domeniu IT retelistica cautat pentru eventuala angajare Hiring IT networking Sales Man,4
3124,missed C amp C lastnight but looking forward to seeing Stereophonics on Wednesday in Wolves of all places,0
3125,Secret Twitter will eat your soul I kicked that habit,4
3126,Well that s the last of the Fabs gone,0
3127,At long last I ve managed to clear my inbox down to 5 emails but have 140 that need some sort of action,0
3128,Urgh Horrible morning overslept Internet problems dealing with contracts rushing to learn how to upload vids to our website,0
3129,wise words indeed take heed,4
3130,best part is i ve got t4 to watch again tonight,0
3131,I can understand not liking them A 5 0 is not a lot to fear Just a very big vibrator set to stun,4
3132,Awww great timing Still wish you the best of luck,0
3133,i dislike finding out all my friends can t stand me i had a hunch but i ve done nothing wrong,0
3134,go away I don t wanna talk to you yous a rude person have blocked you,0
3135,Editing an interview I recorded weeks ago been procrastinating it for too long Must get on,4
3136,Scene 4 was so hard I had to bite my lip to stop myself laughing I got laughed at for dying wrong,0
3137,Wow that s cool Not a lot of nature where we are living at the moment really missing it,0
3138,We need you in London,4
3139,Do you know what it s like to feel so in the dark to dream about a life where you the shining star,0
3140,better get up now it s raining though so no grand day out,0
3141,hahahahaha I never thought of that She s not great infront of a crowd though xx,0
3142,lmao YOU were the one who was bored I was getting the kids off to bed,4
3143,Well done on 1k articles I split my time between SEO amp keyword research amp Christian life coaching teleseminars Regrouping,4
3144,soon my guitar callouses will turn into mega huge bass callouses and the world will not be safe Also I want a bbq,0
3145,Thats okay What s the Sam lol its probably something everyone s gonna be like der why she never heard of that xx,4
3146,It s so hot tonight ugh gross,0
3147,Gareth chelsi and evie are having dinner outside at the rose gardens lovely evening for it,4
3148,My eye is sore,0
3149,Buffy amp Dean crossover vid i made enjoy,4
3150,Good morning Europe and the rest of the Twitterverse as well Red Bull amp chocolate kickstarting my Sunday,4
3151,my eyes are hurting sooo bad but i still need to do more revision for tomorrow s synoptic paper which i m probs gonna fail anyway,0
3152,Bloody file is corrupt after waiting stinking ages for that BB 151 download,0
3153,holly and gregg i think for judge vote,4
3154,Live updates of Britains got Talent from us,4
3155,blue wolf Yep I have expensive tastes in clothes hifi and everything really Bugger,0
3156,watch s show the killers were fab,4
3157,Has the bestest friends in the world As a bit of a cheerup kick got me and her tickets to Shout The musical BEYOND HAPPY,4
3158,Ohhhhh crap I forgot you were up here Wish I d got a ticket Hope you have a good gig We re not all mad in North Wales,0
3159,I am so in need of a holiday No days off for another month though,0
3160,Is sat Outside mcdonalds waiting for dale s mum Its too early,0
3161,I think is ignoring me do you think it was the pic of Bert p,0
3162,Oh no Poor kitties and poor exhausted broke you hugs,0
3163,I know Well tomorrow at 9 45,0
3164,Flippin weather was hoping to go out with my camera but it s raining,0
3165,Typical As soon as my exams are over the weather gets crap and i get a freaking cold,0
3166,haha lucky old you still being in bed Enjoy,4
3167,Finally reached my 20 in Lone Wolves damn I m such a noob Need more time to play videogames,0
3168,Nite alex u gta sing i gta go college lol Bad times man cant wait 2 finish Sweetdreams xxxx,0
3169,i got an email for adam and i thought what the hell and went for it another distraction from revision though,0
3170,Gahh Remembered that not only do I have to go back to school tomorrow but that I also have English mocks Damn it,0
3171,knows that there are no accidents,4
3172,looking goood i love that t shirt tom i want it haha xxx,4
3173,Swordfish Halle gets uncovered,4
3174,I ve got 9 months left on mine So that s 310 before new phone Works out cheaper to buy a PAYG 3GS and put current sim in,0
3175,better head off to work I guess Hope everyone has a good day Toodles x,0
3176,really ill atm,0
3177,thanx pooks i dont yet,0
3178,Cordon True I m hoping for an XBox afternoon Doubt it ll be monopoly though Something more quot shooty quot,4
3179,it was a spam call lol,0
3180,aw shuks wonder if you could spread that around a bit a little fella allus needs biggin up whenever possible,4
3181,still a bit shaky from the confrontation with somebody else being hit by a car WITH ambulance and police cars,0
3182,on me way,4
3183,oh man skeleton diner disappeared i loved that fic,0
3184,wishies i could have my proper phone back now,0
3185,hi loved your photos of silhouetted divers coming down the shot line to the Rhone nice work What s the wreck itself like,4
3186,got some of results very happy,4
3187,Thank you my pleasure,4
3188,working unfortunately,0
3189,Eff Working 1 to 8 Eff Working 1 to 8,0
3190,I m enjoying this Sunday very much No parents No revision Just like any other Sunday,4
3191,Hurt my knee playing frisbee will I ever be the same active person again,0
3192,She looks so cute and badass all in one go Not sure she ll turn up in the UK we haven t had the last few figures here,0
3193,is desperate to go to the venice beinnale,0
3194,O O New ones Thank u xx,4
3195,i must say I do enjoy me some sushi but i don t think i should have enjoyed that much,0
3196,Definately Morning BTW,4
3197,it s a good thing we didn t go back would ve broken something for sure I stole 3 bottles of ketchup from the Florence,0
3198,ah so many emails to go through,0
3199,hey thanx for the followfriday I wasn t online for much of yesterday didn t get a chance to do mine,0
3200,After 3 weeks the only thing i missed about england is unlimited 3G,0
3201,type 2 stress related I m told by doctor and is common today hence relaxing cycle rides but want to push up mountains,0
3202,going to work a full week for once,0
3203,Thanks Brittney,4
3204,oh posh business phone then,4
3205,It sure does as I am reading it now More than I can say for my new SIM card though x,0
3206,New e p is finnished check out the e p sampler tell me what you think,4
3207,Up super early for a doctor s appointment will no doubt be flagging at the asos party later Laptop still dead,0
3208,can i come plz im soooo tired,0
3209,TLAReleasing I ve only been in the office for a little more then two hours and I want to leave Not my best Monday,0
3210,just made a new twitter layout,4
3211,hot as in in a warm place or hot as in cute guy or hot as in fantastic work opportunity Whichever way it sounds good,4
3212,Ewww der mushed up everywere im never gonna b able tilz clean all diz up lol,0
3213,this is probably old news but you appear to now have a kite less pic but one that actually includes a recognizable you,4
3214,haha probably but i m too much of an addict I m multi tasking doing writing and on here atm,4
3215,is soooooo excited Got an invite today for one of my best mates wedding Now the hard part getting a date O,4
3216,Yikes Don t think about it We will all still be here when you are back,4
3217,the country doesn t have a government it has a v what did clegg say stream went pmqs,0
3218,absolutely,4
3219,They re not bad 35 though I already took pics but in my pants Will make sihouettes amp compare,4
3220,Not given your name and avatar I d say it s pretty normal Unfortunately for me I thought aristocracy,0
3221,Was woken by smashing and crashing in the kitchen this morning My draining board fell taking 3 plates 2 mugs and 2 glasses as victims,0
3222,texting yeah bored on ebay How are all YOU doing love you all,4
3223,21 yep poor baby needs a panel respraying plus the garage is MILES away so i will take an hour to walk home xx,0
3224,Hey Bebe See you found twitter Love ya and late happy birthday sorry,0
3225,Penelope,0
3226,works in IE now but gives straight lines instead of the route I guess it s not how it s supposed to be,4
3227,FriendFeed Search seems to be down,0
3228,Yup and i have a fan on the go And now im bored too,0
3229,says she has been blocked again and will create a second account to get round it,4
3230,I m going to see it tomoro,4
3231,Morning Twitterverse Great looking day,4
3232,ica yeah lets blame them there s always next time aha,4
3233,Great to get bk online my own net was down,0
3234,Just finished my last ever full day at school,0
3235,sorry to hear about your Mum hope the treatment is a success,0
3236,I hate being in portadown,0
3237,i wish getting famous was easy there some good talent out there but these days it has to be up to expectations for them to get famous,0
3238,Damnnn school tomorrow and I have french first,0
3239,would that be a television you have been watching bah humbug,4
3240,I feel that way too I feel your pain,0
3241,oh shut up i want one someone build me a garden dammit,0
3242,Just realised my Birthday s in a couple of months,0
3243,They finally killed Bill,0
3244,i think after everyone has new music you do a reunion tour AND DO IT AGAIN ooh idea idea,4
3245,Yay thanks and awwh no you will feel grand soon TwitterTaleover,4
3246,can t get Fly With Me out if my head not that I want to,4
3247,Thank You I Was Kinda Upset amp Angry And From You Writing Quotes I Decided To Look Them Up And They Cheered Me Up xoxo,4
3248,I am achgein in every body part its not niice Dats wat happens wen u jump in a pond drunk n dnt get enuf sleep sad times,0
3249,it s AFD actually for those who have no idea what I mean,4
3250,ATTICS TO EDEN lt 3 lt 3 In my possession x Playing on my DVD player Woop,4
3251,Sorry didn t reply to your text phone ran out of charge,0
3252,Yay fo sexy ladies wearing next to nothing in this weather,4
3253,will have a look at P2 on a mobile if it s crap it s pretty easy to put together a simple mobile stylesheet I can help,4
3254,damn it I just found out that miley cyrus tickets are on presale for mileyworld which Im not a member of damn it,0
3255,evening tweeple abstemious temperate abstinent refraining from indulgence wordoftheday,4
3256,yes her facial expression scares the crap out of me too,0
3257,is feeling a bit ill Argh,0
3258,Taking cat to the vet again,0
3259,i ve tweeted way too much about this but i m still doing my bloody holiday homework its starting to get just a little irritating now,0
3260,my internet especially my youtube sucks amazingly at the moment,0
3261,Wish I had time for my walk over london bridge this morning as it would be stunning but alas the cyclists slowed my bus down too much,0
3262,I don t know posting food p0rn so early in the day My mouth s watering,4
3263,soo i ve had cough for a few weeks now my quot singing quot voice is brutally damaged i can t even sing s quot waking up in vegas quot,0
3264,rowntree s randoms,4
3265,to be lol You enjoy it more than I do,4
3266,Heyy my mum is on the phone and i have no minutees do u want to go out tonight i duno if i do or not i may just save myself for,0
3267,has just made the worlds worst sausage butty ever,0
3268,Is wondering if we are going to totally miss getting a storm not fair if we do I love them,0
3269,gnome do leaks are back,0
3270,yuck that food put me right off my tea and biscuits,4
3271,thanks amp for sure next week ok starbucks no ands ifs or buts LOL Miss you alot,4
3272,OMG hahaha i love it enjoy please party for meeeee tonight there s a party in lausanne dj kenny carpenter,4
3273,guess all my the walking golf digging has caught up as i m back to aching all over thought i was past that so disappointed,0
3274,yer thanks and u,4
3275,enjoying the chart show while doing my english corsework dooo doo air guitar XD,4
3276,Such a nice day today go and work,0
3277,I was gonna do some filming today but it s raining,0
3278,mine used to love sleeping in the tent We would have it set up all summer Unfortunately I m not THAT good amp kind a mummy,0
